0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0.0002948046769282893,0.04610952585041756,0.011677411572369435,0.012269349530091917,0.009887506089905294,0.009728168536667013,0.047262347097175084,0.018408388370211835,0.061948640834264164,0.0274331296773392,0.0798207013169984,0.046205550881797904,0.09247078408157014,0.011883824723708619,0.017019460760189134,0.014348277493628114,0.49287071051419945,0.33583622047016437,0.11138302209772684,0.005230586866072714,0.0026643045123736697,-0.000589024373698648,0.1404908129993938,0.07772529340264776,0.017152550345023738,0.06349247930089168
0.008235158060843106,0.6423786647484694,0.0731148157967005,0.027748893574587905,0.021156031763485274,0.025827412425221838,0.04677277508335956,0.011528028382483168,0.07874771513893543,0.04817448813650085,0.7162119097731006,0.019437194991909126,0.09856437383225729,0.012658017118419821,0.008713870096614345,0.009806800488976532,0.017411099600962803,0.0760426426745219,0.008235158060843106,0.019595143734464363,0.015407855559180821,0.0060946487779859546,0.016505796329158703,0.032843307940814415,0.008750492055903168,0.007998193173690042
-0.003682405085066652,0.8847665412150554,0.15751653298706292,0.018895361337191593,0.014498795853226871,0.018325486682029237,0.016277609607687985,0.005816359940414274,0.08671648839384762,0.007557124630479129,0.08455221726320505,0.011535048679640083,0.0608873925480905,0.007737034976264354,0.007318454988908077,0.00637006592768519,0.009787776318801664,0.045795873282939006,0.003052636344587593,0.013515503492710064,0.010484373319754365,0.0007676041843189705,0.01883990540744139,0.019075236801325772,0.02147926392869675,0.0051217858055311784
0.0010531136402619394,0.15882380830419202,0.011038690294340212,0.008054779542709284,0.0046382985542637025,0.005902278324644485,0.08746134626391834,0.007005131851960784,0.6831430458906623,0.047419462499047396,0.20752563619039002,0.009600259298740997,0.03252978867932044,0.005119376267192041,0.003115349578593986,0.004507679744001041,0.017036992164405514,0.028060265957401912,0.0058480341359705935,0.006895503637599809,0.00469931442587964,-0.002050202166833927,0.016542023925617346,0.02085301302954868,0.0058051997284882285,0.012462317109303641
-0.00035043074114006977,0.12805227498701716,0.013980928760566476,0.012905985393602036,0.009867415387347847,0.0136609488722151,0.6251978273805654,0.010478801703419457,0.13277070684075998,0.06841286764613862,0.16588049275998135,0.014905380236427637,0.031296474478079817,0.004779819092338621,0.004451572904335616,0.0044819821179287326,0.017990517574022372,0.02702640765793985,0.009610360412797992,0.00697564311678016,0.004598058521671831,0.0016602121431043802,0.00759935173096035,0.03618806404370033,0.011560368199010258,0.01966295463702095
0.5796861276471755,0.04904768175243543,0.048784987362557125,0.08160521534548139,0.06998268683859488,0.08549140747966531,0.03485618861782189,0.13965030893279604,0.03005008512891935,0.044316984851192245,0.03261060963890911,0.23378773494519425,0.516339478682352,0.7684888773857602,0.8353677680068707,0.8319453647548637,0.2567463248826967,0.5505495098655464,0.684550154198215,0.7776840487819109,0.7652223275174992,0.6779660669605152,0.08817452081903895,0.09445388160428578,0.091772092265354,0.12576858246748163
0.0024010065274187504,0.8700495153284833,0.6084149255268289,0.04939078667993383,0.03947945701290616,0.0455910460609332,0.02448409747833414,0.01895478798936791,0.058523769023090075,0.01801467405542243,0.027462606351120168,0.02810951446387004,0.10612727834179908,0.017583124030954727,0.01334019760734596,0.012468727285591116,0.02513880901470427,0.08873629254247342,0.014242713869061474,0.023501418134267038,0.01940030556487643,0.007856892515917082,0.0236482038684127,0.01585634474751537,0.015665333941027707,0.016901094234715013
-8.689903463133728e-05,0.05031196411613957,0.02656867153953169,0.007665082355110867,0.008021292554769173,0.007474318126762902,0.033914191969274476,0.011316675673848291,0.03062297474829441,0.015870917712165852,0.023718108988589212,0.033476021261547514,0.10232700103692913,0.01346441697349985,0.012581962528144582,0.013870996917627982,0.03130417592633349,0.07899836806892552,0.0212261759938494,0.006070126321717696,0.001347848817779513,-0.0031942284780592306,0.7373667076076617,0.05694445226362455,0.03603322026050527,0.036273946724245935
0.0027666554243418904,0.08344125492508897,0.006513596060780805,0.01155946672245067,0.007680060508333922,0.007257535295691479,0.050563869677626196,0.01444691808749428,0.0719594718507362,0.045339863109145305,0.15156501783617718,0.034233720648605914,0.08547564929333892,0.012785751183406645,0.013883206511620338,0.009319974047887508,0.07392692702457578,0.06641235084310362,0.03148832058008877,0.005606069256271655,0.00490387285952289,0.0005568803444566668,0.06188213526778338,0.47789340113009293,0.05606963200818445,0.04275405125434777
0.016901850689552814,0.10907709314072626,0.04366251169605158,0.020876491803988532,0.019979972521142697,0.022495937035207112,0.03599264441341948,0.030301108798234427,0.06503550794699595,0.035981550324636805,0.04571244892075386,0.04698683828513102,0.08596414568550666,0.02386395524969278,0.01898647599423212,0.01676465278318403,0.0671327632630444,0.058933861883860794,0.033644192948068585,0.011579676634948062,0.007737094476619221,0.005552081350432676,0.10452463645730656,0.0562156313065623,0.041129783176372094,0.45882087855942466
